Longitude,Latitude,Field,Dataset,Product,Obj. Id,Time,Duration(s),Area Count,Elevation(ft),Swth Wdth(ft),Y Offset(ft),Speed(mph),Distance(ft),Fuel Con(T)(gal(US)/h),Track(deg),Hrv Mass W(lb),Crop Flw(M)(lb/s),Moisture(%),Pass Num,Crop Flw(V)(bu/h),Yld Mass(Wet)(lb/ac),Yld_Mass_Dry_lb_ac,Yld Vol(Wet)(bu/ac),Yld Vol(Dry)(bu/ac),Prod(ac/h),Date
-111.7113571,33.08185478,Azule 1,TaskName 6/10/2024,Wheat (Durum),4096,6/10/2024,0.995,On,1294,38.5,0.75,2.123,3.088,13.79,270.05,14.85,15.1,7.3,5,905.84,5502.7,5502.7,91.71,91.71,9.877,6/10/2024
-111.7113672,33.08185487,Azule 1,TaskName 6/10/2024,Wheat (Durum),4097,6/10/2024,1.004,On,1294,38.5,0.75,2.121,3.092,15.1,270.36,14.37,14.83,7.22,5,889.91,5449,5449,90.82,90.82,9.799,6/10/2024
-111.7113773,33.08185489,Azule 1,TaskName 6/10/2024,Wheat (Durum),4098,6/10/2024,1.001,On,1294,38.5,0.75,2.05,3.095,16.3,270.27,14.06,14.29,7.1,5,857.17,5227.3,5227.3,87.12,87.12,9.839,6/10/2024
-111.7113874,33.08185483,Azule 1,TaskName 6/10/2024,Wheat (Durum),4099,6/10/2024,0.999,On,1294.1,38.5,0.75,2.121,3.075,15.61,270.14,14.39,14.04,7.1,5,842.1,5158,5158,85.97,85.97,9.796,6/10/2024
-111.7113976,33.08185444,Azule 1,TaskName 6/10/2024,Wheat (Durum),4100,6/10/2024,0.995,On,1294.1,38.5,0.75,2.128,3.124,15.79,269.46,14.52,14.47,7.059,5,868.47,5214.8,5214.8,86.91,86.91,9.992,6/10/2024
-111.7114077,33.08185427,Azule 1,TaskName 6/10/2024,Wheat (Durum),4101,6/10/2024,1.001,On,1294,38.5,0.75,2.126,3.085,15.12,269.28,14.33,14.5,6.96,5,869.83,5321.4,5321.4,88.69,88.69,9.807,6/10/2024
-111.7114178,33.08185432,Azule 1,TaskName 6/10/2024,Wheat (Durum),4102,6/10/2024,1.005,On,1294.1,38.5,0.75,2.115,3.098,15.19,269.62,14.64,14.36,6.9,5,861.64,5270,5270,87.83,87.83,9.81,6/10/2024
-111.711428,33.08185458,Azule 1,TaskName 6/10/2024,Wheat (Durum),4103,6/10/2024,0.999,On,1294.1,38.5,0.75,2.073,3.118,14.94,269.87,14.58,14.64,6.9,5,878.13,5305.1,5305.1,88.42,88.42,9.932,6/10/2024
-111.711438,33.08185469,Azule 1,TaskName 6/10/2024,Wheat (Durum),4104,6/10/2024,0.996,On,1294.1,38.5,0.75,2.09,3.036,14.14,269.98,14.72,14.56,6.9,5,873.59,5404,5404,90.07,90.07,9.699,6/10/2024
-111.7114481,33.0818546,Azule 1,TaskName 6/10/2024,Wheat (Durum),4105,6/10/2024,1.004,On,1294,38.5,0.75,2.12,3.085,14.97,269.88,15.33,14.72,6.822,5,883.2,5419.5,5419.5,90.32,90.32,9.778,6/10/2024
-111.7114582,33.08185441,Azule 1,TaskName 6/10/2024,Wheat (Durum),4106,6/10/2024,0.995,On,1293.9,38.5,0.75,2.151,3.092,17.24,269.71,15.64,15.42,6.7,5,925.18,5614.2,5614.2,93.57,93.57,9.888,6/10/2024
-111.7114684,33.08185453,Azule 1,TaskName 6/10/2024,Wheat (Durum),4107,6/10/2024,1,On,1293.9,38.5,0.75,2.16,3.121,14.97,269.93,15.3,15.56,6.7,5,933.55,5639.6,5639.6,93.99,93.99,9.932,6/10/2024
-111.7114786,33.08185469,Azule 1,TaskName 6/10/2024,Wheat (Durum),4108,6/10/2024,1.001,On,1293.9,38.5,0.75,2.115,3.118,15.54,270.2,14.93,15.31,6.741,5,918.59,5560.6,5560.6,92.68,92.68,9.912,6/10/2024
-111.7114886,33.08185497,Azule 1,TaskName 6/10/2024,Wheat (Durum),4109,6/10/2024,1,On,1293.9,38.5,0.75,2.092,3.052,15.51,270.37,14.86,14.95,6.84,5,897.28,5542.9,5542.9,92.38,92.38,9.713,6/10/2024
-111.7114988,33.08185483,Azule 1,TaskName 6/10/2024,Wheat (Durum),4110,6/10/2024,0.999,On,1294,38.5,0.75,2.072,3.138,15.77,269.95,14.41,14.75,6.941,5,885.25,5314.5,5314.5,88.58,88.58,9.994,6/10/2024
-111.7115088,33.08185482,Azule 1,TaskName 6/10/2024,Wheat (Durum),4111,6/10/2024,1,On,1294,38.5,0.75,2.144,3.062,15.2,270.06,14.67,14.48,7.039,5,868.89,5350.2,5350.2,89.17,89.17,9.744,6/10/2024
-111.711519,33.08185477,Azule 1,TaskName 6/10/2024,Wheat (Durum),4112,6/10/2024,1.005,On,1294,38.5,0.75,2.105,3.121,15.57,270.12,14.67,14.68,7.14,5,880.89,5348.1,5348.1,89.14,89.14,9.883,6/10/2024
-111.7115291,33.08185495,Azule 1,TaskName 6/10/2024,Wheat (Durum),4113,6/10/2024,0.996,On,1294,38.5,0.75,2.09,3.085,16.15,270.36,15.55,14.71,7.2,5,882.44,5371.7,5371.7,89.53,89.53,9.857,6/10/2024
-111.7115393,33.08185476,Azule 1,TaskName 6/10/2024,Wheat (Durum),4114,6/10/2024,0.999,On,1294,38.5,0.75,2.152,3.111,15.28,270.1,15.66,15.58,7.161,5,935.03,5660.7,5660.7,94.35,94.35,9.911,6/10/2024
-111.7115494,33.08185456,Azule 1,TaskName 6/10/2024,Wheat (Durum),4115,6/10/2024,1,On,1294.1,38.5,0.75,2.027,3.085,15.24,269.74,15.08,15.58,7.058,5,935,5714.4,5714.4,95.24,95.24,9.817,6/10/2024
-111.7115595,33.08185449,Azule 1,TaskName 6/10/2024,Wheat (Durum),4116,6/10/2024,1,On,1294,38.5,0.75,2.161,3.097,15.05,269.76,14.81,15.08,7,5,904.54,5507.7,5507.7,91.8,91.8,9.854,6/10/2024
-111.7115696,33.08185448,Azule 1,TaskName 6/10/2024,Wheat (Durum),4117,6/10/2024,1,On,1294,38.5,0.75,2.092,3.083,15.18,269.86,14.65,14.8,7,5,887.75,5429.8,5429.8,90.5,90.5,9.81,6/10/2024
-111.7115797,33.08185485,Azule 1,TaskName 6/10/2024,Wheat (Durum),4118,6/10/2024,1,On,1293.9,38.5,0.75,2.161,3.086,16.2,270.39,14.71,14.64,7,5,878.24,5366,5366,89.43,89.43,9.82,6/10/2024
-111.7115899,33.08185469,Azule 1,TaskName 6/10/2024,Wheat (Durum),4119,6/10/2024,1,On,1294,38.5,0.75,2.101,3.129,15.26,269.92,14.89,14.77,7,5,886.12,5340.3,5340.3,89.01,89.01,9.956,6/10/2024
-111.7115999,33.08185479,Azule 1,TaskName 6/10/2024,Wheat (Durum),4120,6/10/2024,1,On,1294,38.5,0.75,2.147,3.063,14.24,270.09,14.27,14.85,7,5,890.77,5483.3,5483.3,91.39,91.39,9.747,6/10/2024
-111.7116101,33.0818546,Azule 1,TaskName 6/10/2024,Wheat (Durum),4121,6/10/2024,1,On,1294,38.5,0.75,2.091,3.129,16.54,269.75,13.97,14.22,7,5,853.48,5143.6,5143.6,85.73,85.73,9.956,6/10/2024
-111.7116202,33.08185449,Azule 1,TaskName 6/10/2024,Wheat (Durum),4122,6/10/2024,1,On,1294,38.5,0.75,2.111,3.089,15.54,269.55,14.22,14.05,7,5,842.98,5145.1,5145.1,85.75,85.75,9.831,6/10/2024
-111.7116301,33.08185436,Azule 1,TaskName 6/10/2024,Wheat (Durum),4123,6/10/2024,1,On,1294,38.5,0.75,2.044,3.004,17.39,269.58,13.83,14.14,7,5,848.46,5325.6,5325.6,88.76,88.76,9.559,6/10/2024
-111.7116392,33.08185445,Azule 1,TaskName 6/10/2024,Wheat (Durum),4124,6/10/2024,1,On,1294.1,38.5,0.75,1.916,2.807,14.82,269.88,13.06,13.79,7,5,827.25,5556.6,5556.6,92.61,92.61,8.933,6/10/2024
-111.7116482,33.08185456,Azule 1,TaskName 6/10/2024,Wheat (Durum),4125,6/10/2024,1,On,1294,38.5,0.75,1.95,2.742,15.48,270.2,11.42,12.97,7,5,777.95,5350.5,5350.5,89.17,89.17,8.724,6/10/2024
-111.7116568,33.08185465,Azule 1,TaskName 6/10/2024,Wheat (Durum),4126,6/10/2024,1,On,1294,38.5,0.75,1.837,2.633,13.71,270.39,9.143,11.32,7,5,679.29,4864,4864,81.07,81.07,8.379,6/10/2024
-111.711665,33.08185455,Azule 1,TaskName 6/10/2024,Wheat (Durum),4127,6/10/2024,0.996,On,1294,38.5,0.75,1.713,2.499,15.95,270.3,6.216,8.801,7,5,528.03,3968.5,3968.5,66.14,66.14,7.983,6/10/2024
-111.7116813,33.0818548,Azule 1,TaskName 6/10/2024,Wheat (Durum),4129,6/10/2024,1,On,1294,11.52,8,1.681,2.518,14.36,270.46,3.01,4.298,7,5,257.86,6451.3,6451.3,107.52,107.52,2.398,6/10/2024
-111.7116805,33.08207607,Azule 1,TaskName 6/10/2024,Wheat (Durum),4130,6/10/2024,1.005,On,1294,6.483,16.76,0.835,1.322,8.919,87.75,0.833,0.696,1.568,6,41.77,3555.9,3555.9,59.26,59.26,0.705,6/10/2024
-111.7116764,33.08207581,Azule 1,TaskName 6/10/2024,Wheat (Durum),4131,6/10/2024,1,On,1294,29.03,5.505,0.929,1.24,8.541,88.44,4.392,3.477,7.1,6,208.63,4207.4,4207.4,70.12,70.12,2.975,6/10/2024
-111.7116727,33.08207601,Azule 1,TaskName 6/10/2024,Wheat (Durum),4132,6/10/2024,1.001,On,1294.2,29.03,5.505,0.661,1.148,8.415,88.14,5.098,4.473,7.143,6,268.39,5851.3,5851.3,97.52,97.52,2.752,6/10/2024
-111.7116685,33.08207634,Azule 1,TaskName 6/10/2024,Wheat (Durum),4133,6/10/2024,0.999,On,1294.2,29.53,5.255,0.856,1.286,8.24,87.87,5.761,5.14,7.2,6,308.42,5890.5,5890.5,98.17,98.17,3.142,6/10/2024
-111.7116646,33.08207644,Azule 1,TaskName 6/10/2024,Wheat (Durum),4134,6/10/2024,1,On,1294.2,30.03,5.004,0.845,1.181,8.323,87.85,6.252,5.809,7.2,6,348.51,7134.6,7134.6,118.91,118.91,2.931,6/10/2024
-111.7116603,33.0820769,Azule 1,TaskName 6/10/2024,Wheat (Durum),4135,6/10/2024,0.995,On,1294.2,30.52,4.754,0.893,1.306,8.268,87.36,6.934,6.313,7.2,6,378.8,6866.2,6866.2,114.44,114.44,3.31,6/10/2024
-111.7116558,33.08207728,Azule 1,TaskName 6/10/2024,Wheat (Durum),4136,6/10/2024,1.005,On,1294.2,30.52,4.754,0.907,1.394,8.677,86.88,7.322,6.999,7.2,6,419.94,7201.3,7201.3,120.02,120.02,3.499,6/10/2024
-111.7116512,33.08207789,Azule 1,TaskName 6/10/2024,Wheat (Durum),4137,6/10/2024,1,On,1294.3,31.02,4.503,0.947,1.446,8.623,86.38,6.823,7.298,7.2,6,437.85,7084.2,7084.2,118.07,118.07,3.708,6/10/2024
-111.7116467,33.08207806,Azule 1,TaskName 6/10/2024,Wheat (Durum),4138,6/10/2024,0.996,On,1294.3,31.52,4.253,0.895,1.381,9.431,86.53,6.819,6.848,7.2,6,410.85,6825.7,6825.7,113.76,113.76,3.612,6/10/2024
-111.7116422,33.08207842,Azule 1,TaskName 6/10/2024,Wheat (Durum),4139,6/10/2024,1.004,On,1294.2,32.02,4.002,0.92,1.404,8.841,86.23,6.562,6.749,7.161,6,404.95,6566.9,6566.9,109.45,109.45,3.7,6/10/2024
-111.7116377,33.08207838,Azule 1,TaskName 6/10/2024,Wheat (Durum),4140,6/10/2024,0.995,On,1294.2,32.52,3.752,0.929,1.381,9.116,86.66,7.199,6.605,7.022,6,396.28,6375.2,6375.2,106.25,106.25,3.73,6/10/2024
-111.7116331,33.08207855,Azule 1,TaskName 6/10/2024,Wheat (Durum),4141,6/10/2024,1.001,On,1294.1,33.02,3.502,0.991,1.404,9.53,86.61,7.878,7.252,6.861,6,435.13,6822.6,6822.6,113.71,113.71,3.827,6/10/2024
-111.7116286,33.08207865,Azule 1,TaskName 6/10/2024,Wheat (Durum),4142,6/10/2024,1.005,On,1294.1,33.52,3.252,0.925,1.384,9.261,86.87,8.304,7.928,6.759,6,475.67,7481.5,7481.5,124.69,124.69,3.815,6/10/2024
-111.7116239,33.08207885,Azule 1,TaskName 6/10/2024,Wheat (Durum),4143,6/10/2024,0.999,On,1294.1,34.02,3.001,0.958,1.453,9.742,87.01,7.882,8.302,6.7,6,498.14,7310.2,7310.2,121.84,121.84,4.089,6/10/2024
-111.7116189,33.08207866,Azule 1,TaskName 6/10/2024,Wheat (Durum),4144,6/10/2024,1.001,On,1294.1,35.01,2.501,1.059,1.555,11.38,87.75,7.478,7.78,6.7,6,466.77,6231.8,6231.8,103.86,103.86,4.494,6/10/2024
-111.7116132,33.08207834,Azule 1,TaskName 6/10/2024,Wheat (Durum),4145,6/10/2024,0.994,On,1294.1,36.01,2.001,1.217,1.745,11.64,88.55,8.415,7.588,6.7,6,455.27,5228.6,5228.6,87.14,87.14,5.224,6/10/2024
-111.7116074,33.08207796,Azule 1,TaskName 6/10/2024,Wheat (Durum),4146,6/10/2024,1,On,1294.1,37.01,1.5,1.186,1.784,10.16,89.35,8.837,8.356,6.7,6,501.38,5512.4,5512.4,91.87,91.87,5.457,6/10/2024
-111.7116017,33.0820775,Azule 1,TaskName 6/10/2024,Wheat (Durum),4147,6/10/2024,1.001,On,1294,38.01,1,1.204,1.735,10.51,90.16,10.52,9.029,6.7,6,541.76,5970.5,5970.5,99.51,99.51,5.444,6/10/2024
-111.711596,33.08207703,Azule 1,TaskName 6/10/2024,Wheat (Durum),4148,6/10/2024,0.999,On,1294,39,0.5,1.168,1.771,10.43,90.89,11.01,10.52,6.659,6,631.02,6625.1,6625.1,110.42,110.42,5.715,6/10/2024
-111.7115906,33.08207681,Azule 1,TaskName 6/10/2024,Wheat (Durum),4149,6/10/2024,1,On,1294,39.5,0.25,1.183,1.656,10.68,91.15,11.1,11.06,6.638,6,663.32,7360.4,7360.4,122.67,122.67,5.407,6/10/2024
-111.7115846,33.0820766,Azule 1,TaskName 6/10/2024,Wheat (Durum),4150,6/10/2024,1,On,1294,39.5,0.25,1.157,1.853,10.97,91.33,10.48,11.03,6.744,6,661.61,6561.5,6561.5,109.36,109.36,6.05,6/10/2024
-111.7115779,33.08207643,Azule 1,TaskName 6/10/2024,Wheat (Durum),4151,6/10/2024,1,On,1294.1,39,0.5,1.342,2.043,10.62,91.45,10.65,10.5,6.839,6,629.87,5737.4,5737.4,95.62,95.62,6.587,6/10/2024
-111.7115711,33.08207621,Azule 1,TaskName 6/10/2024,Wheat (Durum),4152,6/10/2024,1.001,On,1294.1,38.5,0.75,1.406,2.112,11.02,91.68,11.04,10.62,6.941,6,637.18,5693.2,5693.2,94.89,94.89,6.715,6/10/2024
-111.7115636,33.08207603,Azule 1,TaskName 6/10/2024,Wheat (Durum),4153,6/10/2024,1,On,1294.1,37.51,1.25,1.517,2.293,11.13,91.73,12.11,11.2,7.04,6,672.04,5673.5,5673.5,94.56,94.56,7.107,6/10/2024
-111.7115559,33.08207596,Azule 1,TaskName 6/10/2024,Wheat (Durum),4154,6/10/2024,0.999,On,1294.1,36.51,1.75,1.628,2.358,13.76,91.58,12.64,12.16,7.1,6,729.81,6147.3,6147.3,102.46,102.46,7.123,6/10/2024
-111.711548,33.08207597,Azule 1,TaskName 6/10/2024,Wheat (Durum),4155,6/10/2024,1.001,On,1294.1,36.01,2.001,1.606,2.44,12.12,91.27,12.62,12.65,7.1,6,759.14,6277.5,6277.5,104.63,104.63,7.256,6/10/2024
-111.7115396,33.08207617,Azule 1,TaskName 6/10/2024,Wheat (Durum),4156,6/10/2024,0.999,On,1294.2,35.01,2.501,1.726,2.588,13.3,90.61,12.02,12.59,7.06,6,755.47,6046.5,6046.5,100.78,100.78,7.497,6/10/2024
-111.711531,33.08207645,Azule 1,TaskName 6/10/2024,Wheat (Durum),4157,6/10/2024,1,On,1294.2,35.01,2.501,1.772,2.637,12.03,90.19,11.55,11.93,6.921,6,715.83,5628,5628,93.8,93.8,7.631,6/10/2024
-111.7115219,33.08207659,Azule 1,TaskName 6/10/2024,Wheat (Durum),4158,6/10/2024,1,On,1294.1,35.51,2.251,1.88,2.801,12.18,89.98,12.05,11.55,6.84,6,692.99,5057.3,5057.3,84.29,84.29,8.222,6/10/2024
-111.7115129,33.08207668,Azule 1,TaskName 6/10/2024,Wheat (Durum),4159,6/10/2024,1.001,On,1294.1,35.51,2.251,1.918,2.752,13.65,89.74,12.63,12.15,6.94,6,728.96,5420.3,5420.3,90.34,90.34,8.069,6/10/2024
-111.711504,33.08207669,Azule 1,TaskName 6/10/2024,Wheat (Durum),4160,6/10/2024,1,On,1294,36.01,2.001,1.881,2.729,12.95,89.71,12.91,12.7,7.04,6,761.76,5627.2,5627.2,93.79,93.79,8.122,6/10/2024
-111.7114953,33.0820767,Azule 1,TaskName 6/10/2024,Wheat (Durum),4161,6/10/2024,0.999,On,1294,36.51,1.75,1.863,2.687,13.66,89.74,12.63,12.87,7.139,6,772.06,5709,5709,95.15,95.15,8.114,6/10/2024
-111.7114863,33.08207679,Azule 1,TaskName 6/10/2024,Wheat (Durum),4162,6/10/2024,1,On,1294,37.01,1.5,1.791,2.742,13.91,89.7,12.25,12.59,7.2,6,755.16,5402.2,5402.2,90.04,90.04,8.387,6/10/2024
-111.7114776,33.08207698,Azule 1,TaskName 6/10/2024,Wheat (Durum),4163,6/10/2024,1,On,1294,37.51,1.25,1.836,2.687,13.68,89.56,11.98,12.22,7.2,6,732.94,5280.9,5280.9,88.01,88.01,8.327,6/10/2024
-111.7114687,33.08207691,Azule 1,TaskName 6/10/2024,Wheat (Durum),4164,6/10/2024,1,On,1294.1,37.51,1.25,1.811,2.736,13.58,89.58,12.81,12.14,7.159,6,728.22,5152.5,5152.5,85.88,85.88,8.48,6/10/2024
-111.7114599,33.08207709,Azule 1,TaskName 6/10/2024,Wheat (Durum),4165,6/10/2024,1,On,1294.1,36.51,1.75,1.858,2.713,12.32,89.35,12.44,12.71,7.061,6,762.88,5591.1,5591.1,93.18,93.18,8.187,6/10/2024
-111.7114511,33.08207707,Azule 1,TaskName 6/10/2024,Wheat (Durum),4166,6/10/2024,1,On,1294.1,35.51,2.251,1.846,2.696,13.25,89.62,13.27,12.56,7,6,753.72,5715.4,5715.4,95.26,95.26,7.912,6/10/2024
-111.7114422,33.08207709,Azule 1,TaskName 6/10/2024,Wheat (Durum),4167,6/10/2024,1,On,1294.1,34.51,2.751,1.855,2.712,15.3,89.57,12.87,13.22,7,6,793.38,6152.6,6152.6,102.54,102.54,7.737,6/10/2024
-111.7114334,33.08207715,Azule 1,TaskName 6/10/2024,Wheat (Durum),4168,6/10/2024,0.996,On,1294.1,34.51,2.751,1.86,2.709,13.51,89.63,12.96,12.88,7,6,772.76,5976,5976,99.6,99.6,7.759,6/10/2024
-111.7114245,33.08207715,Azule 1,TaskName 6/10/2024,Wheat (Durum),4169,6/10/2024,1.004,On,1294.1,35.01,2.501,1.84,2.722,13.17,89.63,12.92,12.99,7,6,779.34,5959.9,5959.9,99.33,99.33,7.846,6/10/2024
-111.7114156,33.08207723,Azule 1,TaskName 6/10/2024,Wheat (Durum),4170,6/10/2024,1,On,1294.1,35.51,2.251,1.858,2.722,13.52,89.52,12.91,12.88,7,6,772.53,5801.6,5801.6,96.69,96.69,7.989,6/10/2024
-111.7114058,33.08207727,Azule 1,TaskName 6/10/2024,Wheat (Durum),4171,6/10/2024,1,On,1294.1,36.01,2.001,1.99,2.991,13.68,89.61,13.93,12.99,7,6,779.14,5251.3,5251.3,87.52,87.52,8.902,6/10/2024
-111.7113956,33.082077,Azule 1,TaskName 6/10/2024,Wheat (Durum),4172,6/10/2024,1,On,1294.1,36.51,1.75,2.103,3.132,13.64,89.98,14.68,14.02,7,6,841.5,5342.1,5342.1,89.04,89.04,9.451,6/10/2024
-111.7113854,33.08207693,Azule 1,TaskName 6/10/2024,Wheat (Durum),4173,6/10/2024,1,On,1294,37.01,1.5,2.127,3.116,13.45,90.01,14.91,14.72,7,6,883,5559.2,5559.2,92.65,92.65,9.53,6/10/2024
-111.7113748,33.08207678,Azule 1,TaskName 6/10/2024,Wheat (Durum),4174,6/10/2024,1,On,1294,37.51,1.25,2.172,3.25,14.01,90.25,15.19,14.91,7,6,894.46,5326.5,5326.5,88.78,88.78,10.08,6/10/2024
-111.7113639,33.08207695,Azule 1,TaskName 6/10/2024,Wheat (Durum),4175,6/10/2024,1,On,1294,38.01,1,2.257,3.336,14.32,89.84,15.93,15.3,7.042,6,917.93,5256.6,5256.6,87.61,87.61,10.48,6/10/2024
-111.7113524,33.08207699,Azule 1,TaskName 6/10/2024,Wheat (Durum),4176,6/10/2024,1,On,1293.9,39,0.5,2.43,3.546,14.26,89.9,15.78,15.94,7.1,6,956.6,5021.9,5021.9,83.7,83.7,11.43,6/10/2024
-111.7113408,33.08207746,Azule 1,TaskName 6/10/2024,Wheat (Durum),4177,6/10/2024,1.001,On,1293.9,38.5,0.75,2.422,3.529,14.66,89.44,14.61,15.71,7.14,6,942.31,5039.2,5039.2,83.99,83.99,11.22,6/10/2024
-111.7113294,33.08207721,Azule 1,TaskName 6/10/2024,Wheat (Durum),4178,6/10/2024,0.999,On,1293.8,38.5,0.75,2.385,3.52,13.78,89.77,13.57,14.47,7.24,6,868.11,4646.1,4646.1,77.43,77.43,11.21,6/10/2024
-111.7113181,33.08207703,Azule 1,TaskName 6/10/2024,Wheat (Durum),4179,6/10/2024,1,On,1293.9,37.51,1.25,2.326,3.46,17.18,90.17,14.21,13.6,7.3,6,815.78,4563.2,4563.2,76.05,76.05,10.73,6/10/2024
-111.711307,33.08207705,Azule 1,TaskName 6/10/2024,Wheat (Durum),4180,6/10/2024,1,On,1293.9,37.01,1.5,2.339,3.401,17.13,90.17,15.25,14.27,7.262,6,856.06,4937.3,4937.3,82.29,82.29,10.4,6/10/2024
-111.7112966,33.08207696,Azule 1,TaskName 6/10/2024,Wheat (Durum),4181,6/10/2024,1,On,1294,37.01,1.5,2.141,3.188,15.49,90.16,15.95,15.4,7.159,6,924.08,5686.1,5686.1,94.77,94.77,9.751,6/10/2024
-111.7112859,33.08207684,Azule 1,TaskName 6/10/2024,Wheat (Durum),4182,6/10/2024,1,On,1294,36.51,1.75,2.232,3.267,15.45,90.3,15.87,15.89,7.061,6,953.49,5803.8,5803.8,96.73,96.73,9.857,6/10/2024
-111.7112752,33.08207671,Azule 1,TaskName 6/10/2024,Wheat (Durum),4183,6/10/2024,1,On,1294,36.51,1.75,2.206,3.267,16.06,90.32,16.19,15.99,6.96,6,959.34,5839.5,5839.5,97.32,97.32,9.857,6/10/2024
-111.7112646,33.08207671,Azule 1,TaskName 6/10/2024,Wheat (Durum),4184,6/10/2024,1,On,1294,36.01,2.001,2.262,3.254,15.49,90.39,14.38,16.04,6.9,6,962.12,5961.4,5961.4,99.36,99.36,9.683,6/10/2024
-111.711254,33.08207669,Azule 1,TaskName 6/10/2024,Wheat (Durum),4185,6/10/2024,1,On,1294,36.01,2.001,2.25,3.257,14.11,90.28,13.32,14.29,6.9,6,857.2,5306,5306,88.43,88.43,9.693,6/10/2024
-111.7112434,33.08207711,Azule 1,TaskName 6/10/2024,Wheat (Durum),4186,6/10/2024,1,On,1293.9,35.51,2.251,2.246,3.257,13.72,89.67,13.67,13.28,6.9,6,796.57,5000,5000,83.33,83.33,9.559,6/10/2024
-111.711233,33.08207745,Azule 1,TaskName 6/10/2024,Wheat (Durum),4187,6/10/2024,1,On,1293.9,35.51,2.251,2.176,3.182,18.89,89.5,15.59,13.8,6.9,6,828.09,5321.1,5321.1,88.68,88.68,9.337,6/10/2024
-111.7112224,33.08207732,Azule 1,TaskName 6/10/2024,Wheat (Durum),4188,6/10/2024,1,On,1293.9,36.01,2.001,2.198,3.26,17.92,89.77,16.59,15.75,6.9,6,944.84,5842.6,5842.6,97.38,97.38,9.703,6/10/2024
-111.7112119,33.08207706,Azule 1,TaskName 6/10/2024,Wheat (Durum),4189,6/10/2024,1.001,On,1294,36.51,1.75,2.191,3.201,17.84,90.2,15.86,16.53,6.86,6,991.82,6167.1,6167.1,102.79,102.79,9.649,6/10/2024
-111.7112015,33.08207725,Azule 1,TaskName 6/10/2024,Wheat (Durum),4190,6/10/2024,0.999,On,1294,36.51,1.75,2.151,3.198,15.46,89.98,15.38,15.77,6.8,6,946.08,5876.9,5876.9,97.95,97.95,9.659,6/10/2024
-111.711191,33.08207745,Azule 1,TaskName 6/10/2024,Wheat (Durum),4191,6/10/2024,1,On,1294,36.51,1.75,2.243,3.228,15.02,89.72,15.49,15.41,6.8,6,924.7,5697.3,5697.3,94.95,94.95,9.738,6/10/2024
-111.7111802,33.0820775,Azule 1,TaskName 6/10/2024,Wheat (Durum),4192,6/10/2024,0.996,On,1294,36.51,1.75,2.221,3.303,14.08,89.65,14.99,15.46,6.8,6,927.77,5563.2,5563.2,92.72,92.72,10.01,6/10/2024
-111.7111697,33.08207751,Azule 1,TaskName 6/10/2024,Wheat (Durum),4193,6/10/2024,1,On,1293.9,36.51,1.75,2.22,3.228,14.84,89.77,14.26,14.92,6.8,6,895.07,5514.7,5514.7,91.91,91.91,9.738,6/10/2024
-111.7111593,33.08207719,Azule 1,TaskName 6/10/2024,Wheat (Durum),4194,6/10/2024,1,On,1293.9,36.51,1.75,2.205,3.182,18.07,90.24,13.87,14.22,6.84,6,852.94,5331,5331,88.85,88.85,9.6,6/10/2024
-111.711149,33.08207693,Azule 1,TaskName 6/10/2024,Wheat (Durum),4195,6/10/2024,1,On,1293.9,36.51,1.75,2.097,3.14,19.39,90.58,14.19,13.92,6.9,6,835.37,5290.6,5290.6,88.18,88.18,9.474,6/10/2024
-111.7111386,33.08207678,Azule 1,TaskName 6/10/2024,Wheat (Durum),4196,6/10/2024,1,On,1293.9,36.51,1.75,2.185,3.22,17.28,90.78,14.65,14.2,6.861,6,851.89,5261,5261,87.68,87.68,9.715,6/10/2024
-111.7111279,33.08207683,Azule 1,TaskName 6/10/2024,Wheat (Durum),4197,6/10/2024,1,On,1293.9,36.51,1.75,2.171,3.269,15.17,90.51,14.71,14.63,6.8,6,877.55,5337.9,5337.9,88.97,88.97,9.864,6/10/2024
-111.7111173,33.08207683,Azule 1,TaskName 6/10/2024,Wheat (Durum),4198,6/10/2024,1,On,1293.9,36.51,1.75,2.173,3.249,14.23,90.47,14.82,14.78,6.8,6,886.99,5428,5428,90.47,90.47,9.805,6/10/2024
-111.7111069,33.08207671,Azule 1,TaskName 6/10/2024,Wheat (Durum),4199,6/10/2024,1,On,1294,36.51,1.75,2.205,3.181,15.14,90.64,14.16,14.72,6.8,6,883.48,5523.7,5523.7,92.06,92.06,9.597,6/10/2024
-111.7110963,33.08207654,Azule 1,TaskName 6/10/2024,Wheat (Durum),4200,6/10/2024,1,On,1293.9,36.01,2.001,2.211,3.249,14.17,90.84,13.92,14.24,6.8,6,854.11,5299.2,5299.2,88.32,88.32,9.671,6/10/2024
-111.711086,33.08207656,Azule 1,TaskName 6/10/2024,Wheat (Durum),4201,6/10/2024,1,On,1293.9,36.01,2.001,2.227,3.171,15.75,90.56,12.33,13.78,6.8,6,826.82,5257.3,5257.3,87.62,87.62,9.436,6/10/2024
-111.7110753,33.08207695,Azule 1,TaskName 6/10/2024,Wheat (Durum),4202,6/10/2024,0.999,On,1293.9,35.51,2.251,2.232,3.286,14.07,90.03,12.35,12.29,6.8,6,737.12,4582.1,4582.1,76.37,76.37,9.652,6/10/2024
